;Unnamed: 0.1;Unnamed: 0;Open;High;Low;Close;Volume;Timestamp;Delta;Volatility;AvgVolatility;Momentum;positive_sentiment
85;18;18;176.84675775684215;177.62412115742822;175.0361780526899;175.92178344726562;8540500;2020-05-06;-0.9249743095765268;-0.0019052276966089;-0.0086676859257236;1.0;0.7142857142857143
86;19;19;178.84428893141543;182.02264540538096;178.8049350341915;179.7987823486328;9262200;2020-05-07;0.9544934172173782;-0.0220381968929354;0.00326075345538;1.0;0.5714285714285714
87;20;20;182.071866792354;182.7803571301968;180.68440529617504;182.1309051513672;6470100;2020-05-08;0.0590383590132148;-0.0129707374670221;-0.0045244103787366;1.0;0.5
88;21;21;180.9304077411741;181.6684172555562;178.52941438534282;180.6253662109375;8683100;2020-05-11;-0.305041530236565;0.0082662464076508;-0.0106436422926367;0.0;0.5477359068505576
89;22;22;180.62536197124808;181.04849522394645;176.50234651196843;176.6007537841797;8219700;2020-05-12;-4.024608187068395;0.0222815461149448;-0.0083296911441022;0.0;0.5477359068505576
90;23;23;175.9403829302149;178.4932397788218;172.5299912989605;174.55059814453125;13377100;2020-05-13;-1.389784785683645;0.0116089857813058;-0.0012732739067941;0.0;0.5477359068505576
91;24;24;173.41708699238822;178.453812058205;171.32749183176986;178.3059539794922;9695100;2020-05-14;4.888866987103967;-0.0215144254725007;0.0014295687887888;1.0;0.5477359068505576
92;25;25;177.39913321195488;181.4994835916379;176.3050496981448;180.8588104248047;10785900;2020-05-15;3.459677212849812;-0.0143172809899893;0.0015343230728757;1.0;0.5477359068505576
93;26;26;185.30414438204213;190.06488564091072;184.78174560373827;188.6356811523437;11802200;2020-05-18;3.331536770301568;-0.0429996786403305;0.0012650143682823;1.0;0.5477359068505576
94;27;27;188.3991122210132;191.71093148476567;186.5164974076337;186.64463806152344;7446800;2020-05-19;-1.754474159489746;0.0105549654161787;-0.0089881706413139;0.0;0.5477359068505576
95;28;28;190.2324401728511;192.19390960768;189.6509041984989;191.08010864257807;9545600;2020-05-20;0.8476684697270116;-0.0237642539701174;-0.0113334867810671;1.0;0.5477359068505576
96;29;29;190.72527270823585;190.8435471343301;187.29517899165504;187.88656616210932;11338100;2020-05-21;-2.8387065461264456;0.0167131079375843;-0.0184081347313518;0.0;0.5477359068505576
97;30;30;188.2610997376841;188.62578920186888;186.5164769582396;188.12310791015625;5807600;2020-05-22;-0.1379918275278555;-0.0012589604082858;-0.0107626280493348;1.0;0.5477359068505576
98;31;31;192.99230056527955;193.45556213544413;189.9958846629392;190.4492950439453;9662200;2020-05-26;-2.543005521334237;-0.0123652386973109;-0.0081509639329941;1.0;0.5477359068505576
99;32;32;191.5236781444319;191.5236781444319;185.8167108008842;190.0550537109375;7650300;2020-05-27;-1.468624433494398;0.0020700592927731;-0.0020240759443902;0.0;0.5477359068505576
100;33;33;190.7646886123196;195.44657505616627;189.9466037952112;191.474365234375;8352200;2020-05-28;0.7096766220553832;-0.0074678967789837;-0.0037210571690713;1.0;0.7
101;34;34;191.7109288377272;193.918813329738;190.5084220654693;192.44032287597656;10211900;2020-05-29;0.7293940382493531;-0.0050448405478152;-0.0004617857308446;1.0;0.7272727272727273
102;35;35;191.9179028463665;193.0711234676777;190.7449648099956;191.5630645751953;6011300;2020-06-01;-0.3548382711711895;0.0045585991941336;-0.0048133754279245;0.0;0.5833333333333334
103;36;36;193.13029020739336;194.6876353556923;192.12491244533035;193.5442657470703;8462100;2020-06-02;0.4139755396769544;-0.0103422921128791;-0.0036498635074406;1.0;0.4545454545454545
104;37;37;195.1607523194724;195.298744169008;192.76560485110733;194.0469512939453;8879400;2020-06-03;-1.1138010255270672;-0.0025972639640583;-0.0032452741905542;1.0;0.625
105;38;38;193.16969211415864;193.6428198642446;190.35070318981977;190.86325073242188;7829800;2020-06-04;-2.3064413817367893;0.0164068568987755;-0.0041787388419205;0.0;0.4090909090909091
106;39;39;193.38655996219944;196.90537467274527;192.6768832985597;196.74766540527344;8561200;2020-06-05;3.3611054430739955;-0.0308305273554265;0.0005962118936313;1.0;0.625
107;40;40;196.7180755524496;197.0926312622481;194.30321093502383;196.73779296875;7628100;2020-06-08;0.0197174163004092;5.0178163502482346e-05;-0.0045609254678909;0.0;0.75
108;41;41;195.51558884331823;198.77812221570736;195.3973144133775;196.2252655029297;6892300;2020-06-09;0.7096766596114321;0.0026051296910793;-0.0054626096740171;0.0;0.6666666666666666
109;42;42;197.0334940365616;199.2807983867388;196.09711973065168;197.6051788330078;8405300;2020-06-10;0.571684796446192;-0.0070322918230808;-0.0028731253132254;1.0;0.4615384615384615
110;43;43;192.3417364056488;193.54424308772835;186.0433681465516;186.1715087890625;11974600;2020-06-11;-6.170227616586317;0.0578611861868644;-0.0037601308850299;0.0;0.8648648648648649
111;44;44;191.42508604131365;192.20375103046035;185.15628617533628;189.50303649902344;11706300;2020-06-12;-1.9220495422902104;-0.0178949385522553;0.0045307349725877;1.0;0.5477359068505576
112;45;45;184.31848553490465;189.71990004419743;183.53982047563863;189.01022338867188;6752700;2020-06-15;4.691737853767222;0.002600555217774;0.007117852733222;0.0;0.4285714285714285
113;46;46;194.0370900999959;195.53529798912243;189.0496513153849;190.1141662597656;11057200;2020-06-16;-3.9229238402302826;-0.0058406516393753;0.0076279281440763;1.0;0.5
114;47;47;190.882980617038;192.56845133686963;190.29157841079143;190.784408569336;5968900;2020-06-17;-0.0985720477020208;-0.0035254727343911;0.0059387718779853;1.0;0.3809523809523809
115;48;48;189.83819708583684;191.46453071296497;189.35521808045496;191.12940979003903;5803200;2020-06-18;1.2912127042022234;-0.0018083302681295;0.0066401356957233;1.0;0.5833333333333334
116;49;49;194.0666579545684;194.27365323738903;188.62580882880133;189.44390869140625;11483300;2020-06-19;-4.622749263162092;0.0088186381179347;-0.0052937675952754;0.0;0.6
117;50;50;189.23695494025367;193.54428628782105;188.5469805942489;192.16436767578125;6674500;2020-06-22;2.9274127355275823;-0.0143602346634775;4.894773876254824e-05;1.0;0.5185185185185185
118;51;51;193.43584281204448;197.27991214365355;193.01201608265464;195.1311798095703;9866800;2020-06-23;1.6953369975258568;-0.0154389295459533;-0.0033432102374877;1.0;0.5
119;52;52;194.1948236001012;194.64821897894265;187.955591226164;188.665267944336;9453100;2020-06-24;-5.52955565576525;0.033136231080776;-0.0052628658188033;0.0;0.44
120;53;53;188.3596880985889;191.4546608184932;187.17688371443583;191.1983795166016;9936600;2020-06-25;2.8386914180127008;-0.0134264859656786;0.00206947494423;1.0;0.5714285714285714
121;54;54;190.3310196673166;191.3462486249717;186.36866084774056;186.55593872070312;11836000;2020-06-26;-3.775080946613485;0.0242807538831433;-0.0002541561952797;0.0;0.5
122;55;55;187.1867592457323;188.7046695555245;184.6141851503185;188.6356811523437;8020400;2020-06-29;1.4489219066114458;-0.0111480901969797;0.0028382669577619;1.0;0.75
123;56;56;188.74409185037507;190.97167866192183;187.43316187721408;190.3999938964844;9040100;2020-06-30;1.655902046109304;-0.0093530170610498;0.0034806958510615;1.0;0.625
124;57;57;191.07023939640888;192.5487297243461;189.89730132984835;191.0012359619141;6394100;2020-07-01;-0.0690034344948173;-0.0031577840583155;0.0046978783480422;1.0;0.7
125;58;58;193.18943599251028;195.08190213212865;192.2037756047934;192.8641662597656;6299300;2020-07-02;-0.3252697327446583;-0.0097534986539198;-0.002560924679776;1.0;0.9166666666666666
126;59;59;195.880270788826;196.32381492393824;192.87400381086988;194.92417907714844;7292200;2020-07-06;-0.9560917116775728;-0.0106811589593486;-0.0018263272174243;1.0;0.7058823529411765
127;60;60;193.98779608423987;196.04782244692925;191.030815262778;191.41522216796875;7660100;2020-07-07;-2.572573916271125;0.0180016503124062;-0.0088187097859227;0.0;0.7272727272727273
128;61;61;192.2826173021013;192.7163102499114;190.35071645457896;192.27276611328125;8368000;2020-07-08;-0.0098511888200505;-0.0044800195909184;-0.0029887616840455;1.0;0.5625
129;62;62;192.20375138677468;192.68673033029395;187.22616404799257;189.45376586914065;8548200;2020-07-09;-2.749985517634059;0.014661464029075;-0.0020141621900192;0.0;0.6666666666666666
130;63;63;188.901791355216;190.0550271467499;186.7234905045024;189.7888946533203;7674200;2020-07-10;0.8871032981043356;-0.0017689212069353;0.0015496874274588;1.0;0.5
131;64;64;190.8337019565413;192.39104712243025;185.99410600330208;186.3095245361328;8564100;2020-07-13;-4.524177420408535;0.0183328435709746;0.0031466029168557;0.0;0.4736842105263157
132;65;65;186.78262796392283;190.695700581458;184.4958888350937;190.5577087402344;8003900;2020-07-14;3.775080776311541;-0.0228017553835669;0.0089494034229204;1.0;0.25
133;66;66;192.43045803733463;194.93404364617825;191.710930222502;193.7315368652344;7681100;2020-07-15;1.3010788278997154;-0.0166554696001646;0.0007887222837257;1.0;0.5416666666666666
134;0;0;90.73849972745128;97.73206882087304;90.71041425202328;96.2060317993164;42055900;2020-04-09;5.467532071865136;0.0;0.0;0.0;0.3598615916955017
135;1;1;96.53372527919292;96.53372527919292;91.09428482846944;91.92752075195312;26911900;2020-04-13;-4.606204527239797;0.044472378366963;0.0;0.0;0.4941690962099125
136;2;2;94.57700776744326;95.4945071554933;87.66770187995265;89.40907287597656;46151300;2020-04-14;-5.1679348914667;0.0273960165070921;0.0;0.0;0.4265038444142922
137;3;3;85.33650591716247;86.16037744284827;84.3815569410214;84.99946594238281;30118600;2020-04-15;-0.3370399747796568;0.0493194570948131;0.0;0.0;0.437984496124031
138;4;4;84.47518827598617;84.79349985293292;81.49800646834774;81.76014709472656;32449600;2020-04-16;-2.715041181259608;0.0381098729473433;0.0;0.0;0.420479302832244
139;5;5;86.13229248235312;89.59630573593802;85.1586222319388;89.1094741821289;30191900;2020-04-17;2.977181699775784;-0.0898888682145774;0.0;1.0;0.5572519083969466
140;6;6;86.57232375401546;88.66945598836804;84.6905182669723;85.86079406738281;23679400;2020-04-20;-0.7115296866326446;0.0364571797170095;0.0138817713403268;0.0;0.4336283185840708
141;7;7;82.96787771013675;85.55184159669446;82.69637286078456;83.37045288085938;23035000;2020-04-21;0.4025751707226277;0.0290044043218263;0.0122787316103361;0.0;0.4838709677419355
142;8;8;84.90584840812791;86.01058900064835;83.49215330366954;83.6419448852539;16662400;2020-04-22;-1.2639035228740028;-0.0032564535157618;0.0126004091732829;1.0;0.4259259259259259
143;9;9;84.016449950023;85.4582307938203;83.56706798012114;83.68877410888672;16638800;2020-04-23;-0.3276758411362834;-0.0005598772684812;0.0020852270511679;1.0;0.4298440979955457
144;10;10;84.85903302121037;85.2896936319986;82.84615734039866;84.92456817626953;15809200;2020-04-24;0.065535155059166;-0.0147665452211658;-0.0056487229919969;1.0;0.4678571428571428
145;11;11;86.07612590671732;89.5307751301201;85.70163623094888;88.58519744873047;22870200;2020-04-27;2.509071542013146;-0.0431044790815177;0.0093757416066853;1.0;0.5390334572490706
146;12;12;91.57173618900752;92.0866603850596;88.96904401870013;89.21246337890625;20238900;2020-04-28;-2.35927281010126;-0.0070809339284796;-0.00653659015302;1.0;0.5180180180180181
147;13;13;92.7607434947408;93.10714056302363;91.066179265186;91.6185531616211;20462600;2020-04-29;-1.1421903331197143;-0.0269703323009433;-0.0137536578030812;1.0;0.4131455399061033
148;14;14;89.50268998052434;90.6636015511194;88.51966261369661;89.6524887084961;19127600;2020-04-30;0.1497987279717563;0.0214592392619072;-0.0184964335601175;0.0;0.453229940141523
149;15;15;87.53663696616329;87.76132793807182;85.98250714870264;87.30258178710938;18547700;2020-05-01;-0.2340551790539109;0.0262112848760664;-0.0140926102540398;0.0;0.453229940141523
150;16;16;86.1510176542666;86.75956248119702;85.00883450650359;86.26336669921875;15725900;2020-05-04;0.112349044952154;0.0119036008628563;-0.0058970442345934;0.0;0.5849673202614379
151;17;17;87.67705909284996;88.20134033403187;86.03867307136028;86.13229370117188;18064100;2020-05-05;-1.5447653916780837;0.0015194514550295;0.0051045717542814;0.0;0.5406698564593302
152;18;18;86.2821056526292;86.84383666042446;84.1943302880133;84.51264190673828;20978000;2020-05-06;-1.769463745890917;0.018804233869039;0.0068246488309832;0.0;0.5601374570446735
153;19;19;85.5143910500544;86.9842643329264;84.80286849630866;85.39268493652344;16771900;2020-05-07;-0.121706113530962;-0.0104131525169489;0.0159795620649797;1.0;0.4188034188034188
154;20;20;86.8812712032615;88.0796323824299;86.23527672835515;86.78764343261719;20487800;2020-05-08;-0.0936277706443178;-0.0163358078871825;0.0096050837092084;1.0;0.44
155;21;21;85.29907207658113;85.29907207658113;83.63260030449972;84.23178100585938;31907600;2020-05-11;-1.0672910707217511;0.0294496120146667;0.0010956651565587;0.0;0.453229940141523
